2025-02-11 21:09:19,413 - INFO - === Scheduling System Started ===
2025-02-11 21:09:19,413 - INFO - Date/Time: 2025-02-11 21:09:19
2025-02-11 21:09:19,413 - INFO - Python Version: 3.10.11 (tags/v3.10.11:7d4cc5a, Apr  5 2023, 00:38:17) [MSC v.1929 64 bit (AMD64)]
2025-02-11 21:09:19,422 - INFO - Available Memory: 5.64 GB
2025-02-11 21:09:19,445 - INFO - 
=== Initial Data Validation ===
2025-02-11 21:09:19,446 - INFO - 
=== Data Validation ===
2025-02-11 21:09:19,447 - INFO - 
Analyzing student requests:
2025-02-11 21:09:19,448 - INFO - Student ST001: 6 courses requested - ['English 9', 'Math 1', 'Biology', 'World History', 'PE', 'Medical Career']
2025-02-11 21:09:19,718 - INFO - Student ST181: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,718 - INFO - Student ST182: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,718 - INFO - Student ST183: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,718 - INFO - Student ST184: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,724 - INFO - Student ST185: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,724 - INFO - Student ST186: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,724 - INFO - Student ST187: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,724 - INFO - Student ST188: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,724 - INFO - Student ST189: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,724 - INFO - Student ST190: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,732 - INFO - Student ST191: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,733 - INFO - Student ST192: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,733 - INFO - Student ST193: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,733 - INFO - Student ST194: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,733 - INFO - Student ST195: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,733 - INFO - Student ST196: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,733 - INFO - Student ST197: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST198: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST199: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST200: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST201: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST202: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST203: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,741 - INFO - Student ST204: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,749 - INFO - Student ST205: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,749 - INFO - Student ST206: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,752 - INFO - Student ST207: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,752 - INFO - Student ST208: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,752 - INFO - Student ST209: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,752 - INFO - Student ST210: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,757 - INFO - Student ST211: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,757 - INFO - Student ST212: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,760 - INFO - Student ST213: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,760 - INFO - Student ST214: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,760 - INFO - Student ST215: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,760 - INFO - Student ST216: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,760 - INFO - Student ST217: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,766 - INFO - Student ST218: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,766 - INFO - Student ST219: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,766 - INFO - Student ST220: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,766 - INFO - Student ST221: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,766 - INFO - Student ST222: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,774 - INFO - Student ST223: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,774 - INFO - Student ST224: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,774 - INFO - Student ST225: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,774 - INFO - Student ST226: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,774 - INFO - Student ST227: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,780 - INFO - Student ST228: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,781 - INFO - Student ST229: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,782 - INFO - Student ST230: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,782 - INFO - Student ST231: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,782 - INFO - Student ST232: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Medical Career']
2025-02-11 21:09:19,782 - INFO - Student ST233: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,782 - INFO - Student ST234: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,782 - INFO - Student ST235: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,791 - INFO - Student ST236: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,791 - INFO - Student ST237: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,791 - INFO - Student ST238: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Heroes Teach']
2025-02-11 21:09:19,791 - INFO - Student ST239: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,796 - INFO - Student ST240: 6 courses requested - ['English 12', 'Math 4', 'AP Biology', 'Economics', 'Sports Med', 'Study Hall']
2025-02-11 21:09:19,796 - INFO - 
Analyzing teacher assignments:
2025-02-11 21:09:19,799 - INFO - Teacher T001: 1 courses - ['Medical Career']
2025-02-11 21:09:19,800 - INFO - Teacher T002: 1 courses - ['Heroes Teach']
2025-02-11 21:09:19,801 - INFO - Teacher T003: 4 courses - ['English 11', 'English 9', 'English 12', 'English 10']
2025-02-11 21:09:19,801 - INFO - Teacher T004: 4 courses - ['English 11', 'English 9', 'English 12', 'English 10']
2025-02-11 21:09:19,801 - INFO - Teacher T005: 4 courses - ['English 11', 'English 9', 'English 12', 'English 10']
2025-02-11 21:09:19,801 - INFO - Teacher T006: 4 courses - ['Math 3', 'Math 4', 'Math 1', 'Math 2']
2025-02-11 21:09:19,801 - INFO - Teacher T007: 4 courses - ['Math 3', 'Math 4', 'Math 1', 'Math 2']
2025-02-11 21:09:19,806 - INFO - Teacher T008: 4 courses - ['Math 3', 'Math 4', 'Math 1', 'Math 2']
2025-02-11 21:09:19,807 - INFO - Teacher T009: 3 courses - ['AP Biology', 'Chemistry', 'Physics']
2025-02-11 21:09:19,807 - INFO - Teacher T010: 3 courses - ['AP Biology', 'Chemistry', 'Physics']
2025-02-11 21:09:19,807 - INFO - Teacher T011: 4 courses - ['US History', 'Government', 'Economics', 'World History']
2025-02-11 21:09:19,811 - INFO - Teacher T012: 4 courses - ['US History', 'Government', 'Economics', 'World History']
2025-02-11 21:09:19,811 - INFO - Teacher T013: 4 courses - ['US History', 'Government', 'Economics', 'World History']
2025-02-11 21:09:19,811 - INFO - Teacher T014: 2 courses - ['PE', 'Sports Med']
2025-02-11 21:09:19,811 - INFO - Teacher T015: 2 courses - ['PE', 'Sports Med']
2025-02-11 21:09:19,815 - INFO - Teacher T016: 2 courses - ['PE', 'Sports Med']
2025-02-11 21:09:19,815 - INFO - Teacher T017: 1 courses - ['Study Hall']
2025-02-11 21:09:19,815 - INFO - Teacher T018: 1 courses - ['Study Hall']
2025-02-11 21:09:19,815 - INFO - Teacher T019: 1 courses - ['Sports Med']
2025-02-11 21:09:19,815 - INFO - Teacher T020: 2 courses - ['Physics', 'Biology']
2025-02-11 21:09:19,815 - INFO - 
=== Analyzing Problem Feasibility ===
2025-02-11 21:09:19,815 - INFO - 
=== Period Requirements Analysis ===
2025-02-11 21:09:19,823 - INFO - Period R1 required by: Medical Career (S001), Medical Career (S002), Medical Career (S003)
2025-02-11 21:09:19,823 - INFO - Period R2 required by: Heroes Teach (S004), Heroes Teach (S005), Heroes Teach (S006)
2025-02-11 21:09:19,823 - INFO - Period G1 required by: Medical Career (S001), Medical Career (S002), Medical Career (S003)
2025-02-11 21:09:19,823 - INFO - Period G2 required by: Heroes Teach (S004), Heroes Teach (S005), Heroes Teach (S006)
2025-02-11 21:09:19,823 - INFO - 
Teacher Analysis:
2025-02-11 21:09:19,823 - INFO - Medical Career teachers: ['T001']
2025-02-11 21:09:19,823 - INFO - Heroes Teach teachers: ['T002']
2025-02-11 21:09:19,823 - INFO - 
=== Analyzing Potential Constraint Conflicts ===
2025-02-11 21:09:21,186 - WARNING - Teacher T009 assigned multiple science courses: ['AP Biology' 'Chemistry' 'Physics']
2025-02-11 21:09:21,186 - WARNING - Check if prep period constraints can be satisfied
2025-02-11 21:09:21,186 - WARNING - Teacher T010 assigned multiple science courses: ['AP Biology' 'Chemistry' 'Physics']
2025-02-11 21:09:21,186 - WARNING - Check if prep period constraints can be satisfied
2025-02-11 21:09:21,191 - WARNING - Teacher T020 assigned multiple science courses: ['Physics' 'Biology']
2025-02-11 21:09:21,193 - WARNING - Check if prep period constraints can be satisfied
2025-02-11 21:09:21,332 - INFO - 
Course: Medical Career
2025-02-11 21:09:21,334 - INFO - Total student requests: 37
2025-02-11 21:09:21,336 - INFO - Total capacity: 45
2025-02-11 21:09:21,485 - INFO - 
Course: Heroes Teach
2025-02-11 21:09:21,485 - INFO - Total student requests: 41
2025-02-11 21:09:21,485 - INFO - Total capacity: 45
2025-02-11 21:09:21,579 - INFO - 
Course: Study Hall
2025-02-11 21:09:21,579 - INFO - Total student requests: 162
2025-02-11 21:09:21,583 - INFO - Total capacity: 200
2025-02-11 21:09:21,680 - INFO - 
Course: PE
2025-02-11 21:09:21,680 - INFO - Total student requests: 120
2025-02-11 21:09:21,680 - INFO - Total capacity: 175
2025-02-11 21:09:21,767 - INFO - 
Course: Sports Med
2025-02-11 21:09:21,767 - INFO - Total student requests: 120
2025-02-11 21:09:21,767 - INFO - Total capacity: 135
2025-02-11 21:09:21,850 - INFO - 
Course: US History
2025-02-11 21:09:21,850 - INFO - Total student requests: 60
2025-02-11 21:09:21,850 - INFO - Total capacity: 75
2025-02-11 21:09:21,925 - INFO - 
Course: English 11
2025-02-11 21:09:21,925 - INFO - Total student requests: 60
2025-02-11 21:09:21,925 - INFO - Total capacity: 75
2025-02-11 21:09:22,004 - INFO - 
Course: Government
2025-02-11 21:09:22,005 - INFO - Total student requests: 60
2025-02-11 21:09:22,005 - INFO - Total capacity: 75
2025-02-11 21:09:22,073 - INFO - 
Course: AP Biology
2025-02-11 21:09:22,073 - INFO - Total student requests: 60
2025-02-11 21:09:22,073 - INFO - Total capacity: 90
2025-02-11 21:09:22,133 - INFO - 
Course: Math 3
2025-02-11 21:09:22,133 - INFO - Total student requests: 60
2025-02-11 21:09:22,133 - INFO - Total capacity: 75
2025-02-11 21:09:22,198 - INFO - 
Course: Math 4
2025-02-11 21:09:22,198 - INFO - Total student requests: 60
2025-02-11 21:09:22,198 - INFO - Total capacity: 75
2025-02-11 21:09:22,258 - INFO - 
Course: English 9
2025-02-11 21:09:22,258 - INFO - Total student requests: 60
2025-02-11 21:09:22,258 - INFO - Total capacity: 75
2025-02-11 21:09:22,310 - INFO - 
Course: Chemistry
2025-02-11 21:09:22,313 - INFO - Total student requests: 60
2025-02-11 21:09:22,314 - INFO - Total capacity: 90
2025-02-11 21:09:22,418 - INFO - 
Course: Economics
2025-02-11 21:09:22,418 - INFO - Total student requests: 60
2025-02-11 21:09:22,418 - INFO - Total capacity: 75
2025-02-11 21:09:22,511 - INFO - 
Course: Physics
2025-02-11 21:09:22,511 - INFO - Total student requests: 60
2025-02-11 21:09:22,519 - INFO - Total capacity: 90
2025-02-11 21:09:22,584 - INFO - 
Course: English 12
2025-02-11 21:09:22,592 - INFO - Total student requests: 60
2025-02-11 21:09:22,592 - INFO - Total capacity: 75
2025-02-11 21:09:22,659 - INFO - 
Course: Biology
2025-02-11 21:09:22,659 - INFO - Total student requests: 60
2025-02-11 21:09:22,659 - INFO - Total capacity: 90
2025-02-11 21:09:22,724 - INFO - 
Course: English 10
2025-02-11 21:09:22,724 - INFO - Total student requests: 60
2025-02-11 21:09:22,724 - INFO - Total capacity: 75
2025-02-11 21:09:22,793 - INFO - 
Course: Math 1
2025-02-11 21:09:22,793 - INFO - Total student requests: 60
2025-02-11 21:09:22,793 - INFO - Total capacity: 75
2025-02-11 21:09:22,866 - INFO - 
Course: World History
2025-02-11 21:09:22,868 - INFO - Total student requests: 60
2025-02-11 21:09:22,868 - INFO - Total capacity: 75
2025-02-11 21:09:22,927 - INFO - 
Course: Math 2
2025-02-11 21:09:22,927 - INFO - Total student requests: 60
2025-02-11 21:09:22,927 - INFO - Total capacity: 75
2025-02-11 21:09:22,933 - INFO - 
=== Starting Preprocessing ===
Valid Sections:
